source,valid,error,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,fidelity,post_prob,mo_score,pareto_rank,rel_error,eta_real,eta_imag,prep_fidelity,circuit_depth,circuit_size,runtime_sec,optimizer,seed_rank,seed_method,seed_n_coeff,seed_n_trotter,seed_fidelity,seed_post_prob,seed_mo_score,opt_success,opt_message,opt_fun,opt_nfev
grid,True,,3.0,1.0,0.9,24,100,injection,0.5072599003438153,0.3526791493593122,0.42296570801584643,12,0.9855840974812079,1.0018283619867618,-5.867342467153268e-14,1.0,1502,2304,3.661514499981422,,,,,,,,,,,,
grid,True,,3.0,1.0,0.9,24,200,injection,0.5071832383026761,0.3526723825018805,0.4229296880300835,13,0.9857352543784305,1.001743045747994,-1.1809633417218664e-13,1.0,3002,4604,7.075983042013831,,,,,,,,,,,,
grid,True,,3.0,1.0,0.9,48,100,injection,0.5061171701928111,0.35345907319626185,0.42295591484818573,12,0.9878395918439631,1.0018051660800247,-5.838748240430673e-14,1.0,1502,2304,3.8148743330093566,,,,,,,,,,,,
grid,True,,3.0,1.0,0.9,48,200,injection,0.5061136360545099,0.3534558616280479,0.4229525166178244,13,0.9878465752367815,1.0017971170975848,-1.1874444256312968e-13,1.0,3002,4604,7.137934958998812,,,,,,,,,,,,
grid,True,,3.0,1.0,0.99,24,100,injection,0.49426165438475306,0.3246554401832783,0.40058049749082564,14,1.01154331085543,0.9488071870593368,-5.684222920954654e-14,1.0,1502,2304,3.6120122080028523,,,,,,,,,,,,
grid,True,,3.0,1.0,0.99,24,200,injection,0.49420205212841084,0.3246564857813622,0.4005569890913744,14,1.0116639146217967,0.9487515055209313,-1.1222328709916475e-13,1.0,3002,4604,7.224684625020018,,,,,,,,,,,,
grid,True,,3.0,1.0,0.99,48,100,injection,0.49055074557392386,0.32183833872865397,0.39733869307885716,16,1.0190805092591855,0.9411287120851856,-5.5868742208065325e-14,1.0,1502,2304,3.8260045839997474,,,,,,,,,,,,
grid,True,,3.0,1.0,0.99,48,200,injection,0.49060011083483696,0.32184548899172594,0.39736309915621637,15,1.0189798641188634,0.9411865198460511,-1.1120197680439965e-13,1.0,3002,4604,7.2191622909740545,,,,,,,,,,,,
grid,True,,3.0,2.0,0.3,24,100,injection,0.41975361473457545,0.19058838647174706,0.2828430026497846,22,1.175733789032923,0.6699364432481015,-4.041692227641584e-14,1.0,1502,2304,3.687450917001115,,,,,,,,,,,,
grid,True,,3.0,2.0,0.3,24,200,injection,0.420902282530395,0.1905537714214871,0.283204020691937,22,1.1729656284544312,0.6707915435717514,-8.123785872669702e-14,1.0,3002,4604,7.197461374977138,,,,,,,,,,,,
grid,True,,3.0,2.0,0.3,48,100,injection,0.509133707708003,0.05726046134938645,0.1707431726069418,30,0.9818964269193258,0.40441896279408757,-2.2737793812423337e-14,1.0,1502,2304,3.7534865000052378,,,,,,,,,,,,
grid,True,,3.0,2.0,0.3,48,200,injection,0.5120033578040349,0.05732360764387332,0.17131806558300902,29,0.9762746494087272,0.40578064313274403,-4.596228551525075e-14,1.0,3002,4604,7.151312083005905,,,,,,,,,,,,
grid,True,,3.0,2.0,0.45,24,100,injection,0.4053193827320207,0.18189798461195603,0.2715267552988409,23,1.2112762599536517,0.6431329995348622,-3.922381491994412e-14,1.0,1502,2304,3.7156529579951894,,,,,,,,,,,,
grid,True,,3.0,2.0,0.45,24,200,injection,0.4057749508970771,0.18184235683480962,0.27163776139493867,23,1.2101323214332114,0.6433959264183344,-7.842247507918244e-14,1.0,3002,4604,7.261529082985362,,,,,,,,,,,,
grid,True,,3.0,2.0,0.45,48,100,injection,0.38265521484471166,0.16373856850797022,0.2503106412256237,24,1.2701648023949013,0.5928809237592555,-3.635013215784728e-14,1.0,1502,2304,3.895251375011867,,,,,,,,,,,,
grid,True,,3.0,2.0,0.45,48,200,injection,0.382913347316104,0.1636864394671932,0.2503551925697523,24,1.2694711162227472,0.5929864472077688,-7.198133182795274e-14,1.0,3002,4604,7.230166291992646,,,,,,,,,,,,
grid,True,,3.0,2.0,0.6,24,100,injection,0.34759800544618924,0.12348743350296175,0.20718104542476473,25,1.3699950632243691,0.4907250007246941,-3.1420670451941997e-14,1.0,1502,2304,4.1647752079879865,,,,,,,,,,,,
grid,True,,3.0,2.0,0.6,24,200,injection,0.3472218324722346,0.12343167026859524,0.20702215035056099,26,1.3711320989408444,0.490348644937687,-6.185588952961245e-14,1.0,3002,4604,7.631114332994912,,,,,,,,,,,,
grid,True,,3.0,2.0,0.6,48,100,injection,0.34051305447088454,0.11704261901510885,0.19963601805312273,27,1.3916698495641404,0.47285399541710965,-2.9820307330469466e-14,1.0,1502,2304,3.87430354199023,,,,,,,,,,,,
grid,True,,3.0,2.0,0.6,48,200,injection,0.3400995735362635,0.11699143210502948,0.19947114118668208,28,1.3929520307625507,0.4724634712731769,-5.94497043494149e-14,1.0,3002,4604,7.697254916012753,,,,,,,,,,,,
grid,True,,3.0,2.0,0.75,24,100,injection,0.12648016799191047,0.06834657762814778,0.09297573135006941,29,2.6279988319007748,0.22022051168146137,-1.607910376994096e-14,1.0,1502,2304,3.928511874983087,,,,,,,,,,,,
grid,True,,3.0,2.0,0.75,24,200,injection,0.12575027441952608,0.06834150571741092,0.09270363044783107,30,2.6367155569698517,0.21957601876863553,-3.209772987943953e-14,1.0,3002,4604,7.647835082985694,,,,,,,,,,,,
grid,True,,3.0,2.0,0.75,48,100,injection,0.12286165314564318,0.06519758532843292,0.08950018499732501,34,2.6719348942161707,0.21198840008567083,-1.626333562862983e-14,1.0,1502,2304,3.926136708003469,,,,,,,,,,,,
grid,True,,3.0,2.0,0.75,48,200,injection,0.12213861276456571,0.06519296059414519,0.08923327725116842,35,2.6809362189299164,0.21135620758148896,-3.1703849005014455e-14,1.0,3002,4604,7.375477166991914,,,,,,,,,,,,
grid,True,,3.0,2.0,0.9,24,100,injection,0.024109500596878244,0.04475033675709903,0.03284673911906297,39,6.362187114828707,0.07780014839175688,-8.559796557047042e-15,1.0,1502,2304,3.8500261250010226,,,,,,,,,,,,
grid,True,,3.0,2.0,0.9,24,200,injection,0.02397282733322851,0.04472723907731642,0.03274505122140653,40,6.380744071573359,0.07755929241215295,-1.7195411213252792e-14,1.0,3002,4604,7.496279040991794,,,,,,,,,,,,
grid,True,,3.0,2.0,0.9,48,100,injection,0.02227076504137468,0.042965023205657815,0.030933217369203868,41,6.6258520245033,0.07326781793574841,-8.512793193237496e-15,1.0,1502,2304,3.8720328329945914,,,,,,,,,,,,
grid,True,,3.0,2.0,0.9,48,200,injection,0.022133755250217973,0.042939364713821954,0.030828710468905136,42,6.646793335888259,0.0730202849212312,-1.6514857997096676e-14,1.0,3002,4604,7.213481082988437,,,,,,,,,,,,
grid,True,,3.0,2.0,0.99,24,100,injection,0.016429056225600293,0.03169842579978288,0.022820499988555287,51,7.737426513188929,0.05405219309740527,-7.177943162448285e-15,1.0,1502,2304,3.6846685000055004,,,,,,,,,,,,
grid,True,,3.0,2.0,0.99,24,200,injection,0.016335855161714333,0.03169305104156318,0.02275374895369543,52,7.759834942670384,0.05389408789254535,-1.4247507796215108e-14,1.0,3002,4604,7.2163158749754075,,,,,,,,,,,,
grid,True,,3.0,2.0,0.99,48,100,injection,0.016504959471850936,0.011443038532158441,0.013742884966705634,55,7.719316645317076,0.03255113044448363,-5.440390568345019e-15,1.0,1502,2304,3.9509992499952205,,,,,,,,,,,,
grid,True,,3.0,2.0,0.99,48,200,injection,0.01555217513822209,0.011481625819794191,0.013362793705695378,55,7.956110068010106,0.03165085366504998,-1.2199602373601096e-14,1.0,3002,4604,7.077912125008879,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.3,24,100,injection,0.11102745752336404,0.03289401278522158,0.0604329265159663,47,2.829625601724883,-0.14314025613463824,1.2623377757516618e-16,1.0,1502,2304,3.8850089159968775,,,,,,,,,,,,
grid,True,,4.0,0.01,0.3,24,200,injection,0.11145123648876958,0.033021331889206855,0.06066521465846916,46,2.823567587574673,-0.14369044931792074,5.55176511480728e-16,1.0,3002,4604,7.436130874993978,,,,,,,,,,,,
grid,True,,4.0,0.01,0.3,48,100,injection,0.0695392578098142,0.029908781621235177,0.04560520229027063,51,3.657918302352184,-0.10801959648895465,-2.507435767019874e-16,1.0,1502,2304,3.7598793749930337,,,,,,,,,,,,
grid,True,,4.0,0.01,0.3,48,200,injection,0.07017271612936558,0.030057656792710954,0.045926325975727725,50,3.640130883969518,-0.10878020381408697,-2.3759321227742676e-15,1.0,3002,4604,7.386273000010988,,,,,,,,,,,,
grid,True,,4.0,0.01,0.45,24,100,injection,0.0014004035540634368,0.026873469283279834,0.006134631357654645,54,26.70355554393635,-0.014530368698829697,-4.911807932458761e-15,1.0,1502,2304,3.9295731669990346,,,,,,,,,,,,
grid,True,,4.0,0.01,0.45,24,200,injection,0.001517629844156954,0.0269802004006829,0.006398902822313508,53,25.649994207308772,-0.015156316957852864,-9.50976392864837e-15,1.0,3002,4604,7.148342542001046,,,,,,,,,,,,
grid,True,,4.0,0.01,0.45,48,100,injection,0.0017037109339475818,0.025494087995986448,0.006590489850518238,53,24.206487370141975,0.01561010627222691,-6.316781257495744e-15,1.0,1502,2304,3.823221124999691,,,,,,,,,,,,
grid,True,,4.0,0.01,0.45,48,200,injection,0.001563240686677283,0.025588069204328014,0.00632457989701447,53,25.272450583301808,0.01498027712034525,-1.3274971729734306e-14,1.0,3002,4604,7.158330374979414,,,,,,,,,,,,
grid,True,,4.0,0.01,0.6,24,100,injection,0.11138952152009506,0.025741835176687388,0.05354783565542458,47,2.824447755251565,0.126832363631239,-1.0512623409975752e-14,1.0,1502,2304,3.8064212500175927,,,,,,,,,,,,
grid,True,,4.0,0.01,0.6,24,200,injection,0.11011806673701069,0.025800252913633068,0.05330172578983912,48,2.842738463392759,0.12624943258308183,-2.1401348730427197e-14,1.0,3002,4604,7.153643624973483,,,,,,,,,,,,
grid,True,,4.0,0.01,0.6,48,100,injection,0.12597287400988066,0.02556932690339322,0.05675422095772795,46,2.634049528878556,0.1344269455900788,-1.0717759973927636e-14,1.0,1502,2304,3.876168457994936,,,,,,,,,,,,
grid,True,,4.0,0.01,0.6,48,200,injection,0.12493019162664365,0.025614697456659237,0.056568976141688654,46,2.6465959707465756,0.13398817831627366,-2.242673183281601e-14,1.0,3002,4604,7.239918207982555,,,,,,,,,,,,
grid,True,,4.0,0.01,0.75,24,100,injection,0.38996096529370644,0.029678004361250534,0.10757910219324238,34,1.2507434701924245,0.2548097722622578,-1.6288333858156107e-14,1.0,1502,2304,3.7324013329925947,,,,,,,,,,,,
grid,True,,4.0,0.01,0.75,24,200,injection,0.38858229940235434,0.0296897571896368,0.10741002801157185,34,1.2543753089417207,0.2544093064389839,-3.2361616281273657e-14,1.0,3002,4604,7.3626190409995615,,,,,,,,,,,,
grid,True,,4.0,0.01,0.75,48,100,injection,0.34377955912801805,0.028414535846877354,0.09883489569108049,35,1.3816080404072815,0.23409841455425512,-1.541144200993426e-14,1.0,1502,2304,3.894113666989142,,,,,,,,,,,,
grid,True,,4.0,0.01,0.75,48,200,injection,0.34258161880819477,0.028429474827839352,0.09868847708009294,35,1.3852842378078485,0.23375161027572822,-3.1062545373009236e-14,1.0,3002,4604,7.053893332980806,,,,,,,,,,,,
grid,True,,4.0,0.01,0.9,24,100,injection,0.5672948949409072,0.03212223138804519,0.13499176967707552,24,0.8733565301077676,0.3197388841088084,-1.851718235120948e-14,1.0,1502,2304,3.690582999988692,,,,,,,,,,,,
grid,True,,4.0,0.01,0.9,24,200,injection,0.5666821728408625,0.032118237247195966,0.13491046094005954,25,0.8744470221519929,0.3195462978133329,-3.787053852846571e-14,1.0,3002,4604,7.703667040972505,,,,,,,,,,,,
grid,True,,4.0,0.01,0.9,48,100,injection,0.5714854362875199,0.03230762220967066,0.13587985713087133,22,0.8659248631941958,0.3218423908051572,-1.8400971459127407e-14,1.0,1502,2304,3.830625875008991,,,,,,,,,,,,
grid,True,,4.0,0.01,0.9,48,200,injection,0.5703292564711901,0.03229945943957579,0.13572518810668352,23,0.8679707030252793,0.3214760447581477,-3.74425670112507e-14,1.0,3002,4604,7.162207124987617,,,,,,,,,,,,
grid,True,,4.0,0.01,0.99,24,100,injection,0.6055370083111137,0.03019181680167692,0.13521191671433647,20,0.8071101086435665,0.3202603201059959,-1.8606379672238152e-14,1.0,1502,2304,3.828189583000494,,,,,,,,,,,,
grid,True,,4.0,0.01,0.99,24,200,injection,0.6048860425206314,0.030186272383013666,0.13512681021992254,21,0.8082103430450311,0.3200587385161004,-3.750851997894149e-14,1.0,3002,4604,7.240691082988633,,,,,,,,,,,,
grid,True,,4.0,0.01,0.99,48,100,injection,0.6736280766460006,0.03361948939742122,0.15048930852590647,15,0.6960594040498795,0.35644605366300974,-1.997860616851141e-14,1.0,1502,2304,3.8067356670217123,,,,,,,,,,,,
grid,True,,4.0,0.01,0.99,48,200,injection,0.6733470891543297,0.03361932946842309,0.15045756091630313,16,0.6965042531981506,0.3563708568914439,-3.9674559231650194e-14,1.0,3002,4604,7.165761707990896,,,,,,,,,,,,
grid,True,,4.0,0.5,0.3,24,100,injection,0.21867152045126745,0.0570491831692714,0.1116916810873909,35,1.8902563906625707,0.26455074676440765,-1.8487009145759585e-14,1.0,1502,2304,3.6229741660063155,,,,,,,,,,,,
grid,True,,4.0,0.5,0.3,24,200,injection,0.21852983293924885,0.05705753111423549,0.11166365900470876,35,1.8910405202403897,0.2644843742035574,-3.696307147604233e-14,1.0,3002,4604,7.156326458003605,,,,,,,,,,,,
grid,True,,4.0,0.5,0.3,48,100,injection,0.20178591186962883,0.05561331630808536,0.10593386495035997,36,1.988906071144622,0.2509128952793731,-1.8241349709208297e-14,1.0,1502,2304,3.6477472499827854,,,,,,,,,,,,
grid,True,,4.0,0.5,0.3,48,200,injection,0.20140850421866446,0.05563218566632056,0.10585270568799199,36,1.9912392236545198,0.2507206630266461,-3.64062393999677e-14,1.0,3002,4604,7.200586874998407,,,,,,,,,,,,
grid,True,,4.0,0.5,0.45,24,100,injection,0.3485236364084831,0.06721796365474625,0.15305897270309055,33,1.367203663498288,0.3625325103300546,-2.284309459336945e-14,1.0,1502,2304,3.6171836249995977,,,,,,,,,,,,
grid,True,,4.0,0.5,0.45,24,200,injection,0.3481178263113828,0.0672282806900875,0.15298157712772076,33,1.3684263271254578,0.36234919267326043,-4.6057187498440195e-14,1.0,3002,4604,7.109823333012173,,,,,,,,,,,,
grid,True,,4.0,0.5,0.45,48,100,injection,0.35846003710457364,0.06731545641115559,0.15533802175531317,32,1.337800902623558,0.36793062165587903,-2.4135442969931764e-14,1.0,1502,2304,3.7671660000050906,,,,,,,,,,,,
grid,True,,4.0,0.5,0.45,48,200,injection,0.35797726494802845,0.06732704183417479,0.15524674003933026,32,1.3392062914143146,0.3677144135560983,-4.61562022300942e-14,1.0,3002,4604,7.154422457999317,,,,,,,,,,,,
grid,True,,4.0,0.5,0.6,24,100,injection,0.48862353516109186,0.0790996889530043,0.19659595531536178,24,1.023017769964913,0.4656533618546509,-2.7736624077789037e-14,1.0,1502,2304,3.74261241700151,,,,,,,,,,,,
grid,True,,4.0,0.5,0.6,24,200,injection,0.48825947725810603,0.07910139222864652,0.19652481883962483,24,1.023763315210443,0.4654848693796951,-5.474667944886138e-14,1.0,3002,4604,7.335886165994452,,,,,,,,,,,,
grid,True,,4.0,0.5,0.6,48,100,injection,0.4915024301138576,0.07971384732155465,0.19793824711830993,22,1.0171420433778366,0.46883268815172613,-2.722519426901189e-14,1.0,1502,2304,3.834310292004375,,,,,,,,,,,,
grid,True,,4.0,0.5,0.6,48,200,injection,0.49120065960286435,0.07971532750215263,0.19787931031190634,22,1.0177562994656366,0.46869309157663486,-5.542524306270084e-14,1.0,3002,4604,7.349876541993581,,,,,,,,,,,,
grid,True,,4.0,0.5,0.75,24,100,injection,0.574240297229176,0.08438330307663622,0.22012790154795742,16,0.8610640234214486,0.521390672709361,-3.052325137980191e-14,1.0,1502,2304,3.8319641670095734,,,,,,,,,,,,
grid,True,,4.0,0.5,0.75,24,200,injection,0.57417680784339,0.08438296341508118,0.2201152892691393,17,0.8611758302113326,0.5213607995106837,-5.948599281695808e-14,1.0,3002,4604,7.432949917012593,,,,,,,,,,,,
grid,True,,4.0,0.5,0.75,48,100,injection,0.5605548205973028,0.08301438623428871,0.2157176728563446,20,0.8854077244305479,0.5109446906773143,-2.949944101471738e-14,1.0,1502,2304,3.826775041001383,,,,,,,,,,,,
grid,True,,4.0,0.5,0.75,48,200,injection,0.5604306262085506,0.08301311006787454,0.21569211682131142,21,0.8856309448800854,0.5108841591490346,-5.839553874948212e-14,1.0,3002,4604,7.603897499997402,,,,,,,,,,,,
grid,True,,4.0,0.5,0.9,24,100,injection,0.5783330317695559,0.07595984046570294,0.20959504962966508,18,0.8538779361600007,0.49644276420431366,-2.867023697067945e-14,1.0,1502,2304,3.774469458992826,,,,,,,,,,,,
grid,True,,4.0,0.5,0.9,24,200,injection,0.578272953182016,0.07595928137892695,0.20958339143304222,19,0.8539831217626962,0.4964151508261957,-5.6827546232053295e-14,1.0,3002,4604,7.432337875012308,,,,,,,,,,,,
grid,True,,4.0,0.5,0.9,48,100,injection,0.5852299412791148,0.07687691121475972,0.21211004275124162,17,0.8418610767313828,0.5023997280707617,-3.023513493577756e-14,1.0,1502,2304,3.743503417004831,,,,,,,,,,,,
grid,True,,4.0,0.5,0.9,48,200,injection,0.5852339841661535,0.07687720562512786,0.21211118155239767,16,0.8418540659420922,0.5024024254130642,-5.712211959971491e-14,1.0,3002,4604,7.086145416018553,,,,,,,,,,,,
grid,True,,4.0,0.5,0.99,24,100,injection,0.5944251539703916,0.06662798315315813,0.19901092719886684,17,0.8260130648715495,0.4713734173590213,-2.6951113753209557e-14,1.0,1502,2304,3.5816311670059804,,,,,,,,,,,,
grid,True,,4.0,0.5,0.99,24,200,injection,0.5944871586212744,0.0666286731471422,0.19902233689199356,16,0.8259068474825789,0.4714004421365842,-5.4109184535909454e-14,1.0,3002,4604,7.120205166982487,,,,,,,,,,,,
grid,True,,4.0,0.5,0.99,48,100,injection,0.572623533332513,0.06251128650592121,0.18919681221463971,20,0.8639143858233989,0.4481278951980861,-2.5744324074551972e-14,1.0,1502,2304,3.7360139160009567,,,,,,,,,,,,
grid,True,,4.0,0.5,0.99,48,200,injection,0.572612678699174,0.06251086715546496,0.189194384403182,21,0.8639335451168084,0.4481221447310155,-5.1383338021870654e-14,1.0,3002,4604,7.128353707987117,,,,,,,,,,,,
grid,True,,4.0,1.0,0.3,24,100,injection,0.37910233858403974,0.11586527974851897,0.2095824384660068,25,1.2797695726002696,0.4964128936469821,-3.280053986877193e-14,1.0,1502,2304,3.5804514580231626,,,,,,,,,,,,
grid,True,,4.0,1.0,0.3,24,200,injection,0.3790351068024393,0.1158659079496572,0.20956442158548746,25,1.2799523598633065,0.496370219213673,-6.51069409519501e-14,1.0,3002,4604,7.099014749983326,,,,,,,,,,,,
grid,True,,4.0,1.0,0.3,48,100,injection,0.3558942242285322,0.11694634857026096,0.20401110264094094,25,1.345296854653287,0.4832167358074091,-3.1493342688754555e-14,1.0,1502,2304,3.741673417011043,,,,,,,,,,,,
grid,True,,4.0,1.0,0.3,48,200,injection,0.3560356924378425,0.1169418394140698,0.20404771199585484,25,1.3448818401734988,0.4833034480145023,-6.304553621201871e-14,1.0,3002,4604,7.450672083010431,,,,,,,,,,,,
grid,True,,4.0,1.0,0.45,24,100,injection,0.43815291791884076,0.13354459881435748,0.24189451346157417,22,1.1323904829554745,0.5729466469790371,-3.5383752246293825e-14,1.0,1502,2304,3.6734805000014603,,,,,,,,,,,,
grid,True,,4.0,1.0,0.45,24,200,injection,0.43803682214867423,0.13354301998522344,0.24186103467583234,23,1.1326575391492997,0.5728673497772887,-7.085373842788282e-14,1.0,3002,4604,7.117843208019622,,,,,,,,,,,,
grid,True,,4.0,1.0,0.45,48,100,injection,0.43631972161126087,0.134436998399075,0.24219313308956125,22,1.1366166101944264,0.5736539516306759,-3.440343872443913e-14,1.0,1502,2304,3.688642749999417,,,,,,,,,,,,
grid,True,,4.0,1.0,0.45,48,200,injection,0.4363556609728916,0.1344352648104988,0.24220154589607995,22,1.1365335683910873,0.5736738780408189,-7.138763066745309e-14,1.0,3002,4604,7.309026750008343,,,,,,,,,,,,
grid,True,,4.0,1.0,0.6,24,100,injection,0.4853402229894644,0.14407550587358417,0.2644345630737503,20,1.0297622596655946,0.6263345707613137,-3.7044769495723694e-14,1.0,1502,2304,3.652882042020792,,,,,,,,,,,,
grid,True,,4.0,1.0,0.6,24,200,injection,0.4852339595766691,0.1440711275215896,0.26440159543387054,21,1.0299813247321394,0.6262564842497282,-7.369061181619664e-14,1.0,3002,4604,7.228999542014208,,,,,,,,,,,,
grid,True,,4.0,1.0,0.6,48,100,injection,0.48106553510004146,0.14449333540011183,0.26364894028356073,20,1.0386139121576101,0.6244737598773128,-3.639633607799687e-14,1.0,1502,2304,3.8334860000177287,,,,,,,,,,,,
grid,True,,4.0,1.0,0.6,48,200,injection,0.4811086354904232,0.14449155721407309,0.26365912829096044,20,1.0385242584156016,0.6244978909937878,-7.403035105812643e-14,1.0,3002,4604,7.238714209001046,,,,,,,,,,,,
grid,True,,4.0,1.0,0.75,24,100,injection,0.49042864542518416,0.14268215335435808,0.26452866611376213,18,1.0193294895001874,0.6265574613943989,-3.7335424384910024e-14,1.0,1502,2304,3.720954582997365,,,,,,,,,,,,
grid,True,,4.0,1.0,0.75,24,200,injection,0.49034126093187663,0.14267742288300528,0.264500713501804,19,1.019507718164853,0.6264912533805563,-7.439612565021089e-14,1.0,3002,4604,7.157246707996819,,,,,,,,,,,,
grid,True,,4.0,1.0,0.75,48,100,injection,0.48693816195793094,0.1433480537485146,0.26419999586023535,18,1.026473992629656,0.6257789794146918,-3.6844043006371846e-14,1.0,1502,2304,3.771079208003357,,,,,,,,,,,,
grid,True,,4.0,1.0,0.75,48,200,injection,0.4869666215602621,0.1433456284762584,0.2642054814240538,18,1.0264155283984362,0.6257919724146223,-7.462256232674881e-14,1.0,3002,4604,7.212221416993998,,,,,,,,,,,,
